filename,Mouth,Nasal,Skin,Stool
ID_HXCRPH,0.00011834468,1.6567936e-05,0.9998636,1.4028456e-06
ID_HYTXHX,3.1593927e-07,3.5980543e-07,8.5037675e-07,0.99999845
ID_HYWCAO,0.9975967,0.00011469461,0.0022755072,1.308139e-05
ID_HZITJP,1.8644978e-06,0.9999975,2.7884465e-07,3.2611345e-07
ID_IADKDN,3.2308098e-08,8.018431e-08,7.048115e-08,0.99999976
ID_IAUNPQ,0.00025446902,1.3817763e-05,0.99973065,1.0569706e-06
ID_IAYUXL,5.6334403e-07,0.99999845,9.1153834e-07,1.2773454e-07
ID_IBCCFS,6.162725e-08,2.4710897e-07,1.0100021e-07,0.99999964
ID_IBDNAG,1.2839127e-05,1.094879e-05,0.9999758,4.4756192e-07
ID_IBKNZU,5.7630547e-07,0.9999987,5.9311833e-07,1.9579814e-07
ID_IBNEAO,8.150143e-07,1.7873175e-05,9.607154e-07,0.99998033
ID_IBODDC,0.00030171633,2.4095501e-05,0.9996724,1.8431537e-06
ID_IDTLQJ,0.99992585,5.3520736e-05,1.6791557e-05,3.7880488e-06
ID_IDVKOX,6.7758854e-05,1.7114013e-05,0.9999138,1.2535521e-06
ID_IEFQOC,6.508351e-05,3.8705723e-05,0.999895,1.193625e-06
ID_IEHNEU,6.5641274e-05,5.1017443e-05,0.9998777,5.5868927e-06
ID_IEMAVT,0.0036620973,0.00022897845,0.99610424,4.762041e-06
ID_IEOLLX,0.9883328,0.0010073371,0.010594569,6.5262655e-05
ID_IGDVEU,0.0031666984,4.545613e-05,0.9967867,1.1352014e-06
ID_IIAVBJ,0.98960835,0.00013262693,0.010250595,8.386662e-06
ID_IJLDZY,0.00012138245,1.9266488e-05,0.999859,4.0068358e-07
ID_IKMAKG,7.8465945e-07,0.99999595,2.7291358e-06,5.012174e-07
ID_IKVUWD,0.99994254,1.5723359e-05,4.080337e-05,9.22376e-07
ID_IMSZXP,5.1620873e-07,0.99999857,5.312684e-07,3.2973898e-07
ID_IMWLHD,3.8172534e-06,2.384788e-06,0.9999937,1.1779999e-07
ID_INTDEO,0.99973124,1.5545847e-05,0.00025244098,8.1481596e-07
ID_IPIIVK,1.1608749e-05,0.00016581487,1.4373605e-05,0.99980825
ID_IPNWJS,6.5934924e-05,2.0125131e-05,0.9999125,1.4741079e-06
ID_IPUTNF,1.1629384e-06,0.00013071329,6.7553515e-06,0.99986136
ID_IQCHWD,6.8977447e-06,1.2289407e-05,0.99998033,4.598472e-07
ID_IQGRGJ,1.4421998e-06,0.999997,1.0965474e-06,4.478259e-07
ID_IQUWWF,3.3914588e-07,0.00010608458,4.790438e-07,0.99989307
ID_IRJAOX,6.230454e-07,0.99999833,8.569849e-07,1.6930694e-07
ID_IRWALG,4.7180867e-05,4.1692297e-06,0.9999485,1.3576302e-07
ID_ISGTTF,3.4083318e-06,0.00027735982,5.1465745e-06,0.9997141
ID_ISPEXV,0.9999299,9.997024e-06,5.9255686e-05,8.4001687e-07
ID_ISTTZD,0.99983394,1.8608545e-05,0.00014628173,1.1898383e-06
ID_ITKBYB,0.99990106,3.5972516e-05,6.182081e-05,1.1804013e-06
ID_IVAWBE,8.5630876e-07,0.99999774,9.0626065e-07,5.0868914e-07
ID_IVTLDU,7.6444957e-07,0.99999857,4.8056233e-07,1.9400001e-07
ID_IWZSCD,0.0017892441,8.951306e-06,0.9982016,2.2354621e-07
ID_IXCKHJ,0.99825364,0.00014707154,0.00158645,1.2793446e-05
ID_IXKYFH,6.8677327e-06,0.9999896,2.0695618e-06,1.3785622e-06
ID_IXPYEV,7.8466064e-07,0.9999975,1.2346659e-06,5.012182e-07
ID_IYSRIJ,1.8984359e-06,0.9999974,3.7573997e-07,3.0128706e-07
ID_IYVHTQ,2.0355446e-05,4.0001276e-05,0.99993813,1.5072975e-06
ID_IYZNTX,5.633442e-07,0.9999988,5.3126854e-07,1.4296403e-07
ID_IZGKUA,3.4998044e-07,2.405417e-05,1.3541533e-07,0.99997544
ID_IZTUIX,0.9996604,0.000102073485,0.00023056203,7.0400206e-06
ID_JAVLTI,0.0007789715,1.0557954e-05,0.9992101,3.4303616e-07
ID_JBBPNR,0.9988268,6.754147e-05,0.0010972377,8.41559e-06
ID_JCFYTI,2.5385375e-06,1.1034457e-05,0.9999858,6.058854e-07
ID_JCPCLB,0.9959447,4.631696e-05,0.004005128,3.9035854e-06
ID_JCQLQG,0.99858403,0.00018641882,0.0012219811,7.534627e-06
ID_JDCHUI,0.99874496,3.0894502e-05,0.0012229668,1.1383366e-06
ID_JDEOCS,8.3918155e-07,1.6405497e-06,0.9999974,1.558505e-07
ID_JECZIE,0.00047818036,7.9821206e-05,0.9994404,1.6600334e-06
ID_JEJIUK,6.373806e-07,0.9999988,4.7241636e-07,8.781908e-08
ID_JEQRYR,2.1302722e-06,3.5203939e-06,0.9999938,5.3756054e-07
ID_JHDIEV,1.3260289e-05,0.008056847,4.3548507e-06,0.99192554
ID_JHMOXA,0.9999238,1.1614876e-05,6.3981075e-05,5.6307425e-07
ID_JIFUYY,0.44009092,0.019563468,0.53977525,0.00057033077
ID_JIVAMT,0.00041485173,9.512855e-05,0.9994843,5.750263e-06
ID_JIXSST,7.088591e-07,1.7598903e-05,9.495412e-07,0.9999807
ID_JKVAAC,1.9952058e-05,1.3116558e-06,0.99997866,4.781954e-08
ID_JLFTVT,6.0490875e-06,0.0015382044,1.5733052e-05,0.99843997
ID_JLTBFO,6.9147035e-07,0.999998,1.0143002e-06,3.803002e-07
ID_JMFWFN,0.98775524,0.00015154081,0.012081852,1.1377034e-05
ID_JMGROA,7.846593e-07,0.9999957,3.0627189e-06,4.478253e-07
ID_JMUPYH,1.4411587e-06,0.9999968,1.1382785e-06,6.90279e-07
ID_JNFGCU,1.2165622e-06,5.6453723e-06,0.99999285,3.0997862e-07
ID_JNLKEV,0.9995571,4.3687403e-05,0.00039529722,3.8664293e-06
ID_JNZOKX,2.2872091e-05,2.3454031e-06,0.9999747,1.122635e-07
ID_JODBGW,0.00028623454,6.6780376e-05,0.99964535,1.6495374e-06
ID_JOFKPL,0.99998295,1.0156446e-05,6.4801943e-06,4.2207319e-07
ID_JRKXJK,5.442022e-05,1.1170483e-05,0.9999336,8.364722e-07
ID_JTGTDT,1.0858151e-05,0.00061828445,8.807516e-06,0.99936205
ID_JTSIEM,8.563065e-07,0.9999951,3.5352184e-06,5.086878e-07
ID_JUHMAV,7.846609e-07,0.99999785,9.0626077e-07,5.086892e-07
ID_JUQIPF,0.9976433,5.143333e-05,0.002302328,2.9772564e-06
ID_JUVDVO,3.247516e-07,2.125214e-07,0.9999994,1.1468371e-08
ID_JVEFEE,1.9589317e-05,3.6037607e-06,0.99997663,2.0563445e-07
ID_JVLRWQ,0.9594878,0.00022900519,0.04026949,1.3667946e-05
ID_JWOPRN,0.9999862,2.7343976e-06,1.0976043e-05,1.1214878e-07
ID_JXAXIB,7.433058e-07,0.9999976,1.2236098e-06,4.226022e-07
ID_JXCFZG,0.00033500235,1.0849512e-05,0.9996532,9.59839e-07
ID_JXIJHK,7.080765e-07,0.99999857,5.875705e-07,7.866136e-08
ID_KAWYYK,4.3126896e-05,7.70383e-06,0.99994874,3.8054125e-07
ID_KCDUYG,1.7673007e-06,2.4330996e-06,0.99999547,2.7706093e-07
ID_KDUBNX,2.1795026e-06,4.3869383e-07,0.9999974,2.1669903e-08
ID_KEJCVV,8.906676e-05,1.20427285e-05,0.9998987,2.5045162e-07
ID_KGGOYX,0.0027425615,6.388214e-05,0.99719197,1.595366e-06
ID_KGPLHC,2.1822923e-07,2.07942e-06,4.2575167e-07,0.99999726
ID_KIGPAK,1.2078101e-05,0.9984744,1.1698751e-05,0.0015018071
ID_KIMKCB,0.00033582046,8.014549e-05,0.9995827,1.3350493e-06
ID_KIQVVD,9.520586e-06,5.1013803e-06,0.9999852,1.06092976e-07
ID_KKJRNI,1.2987077e-07,1.4605692e-07,0.99999976,7.881716e-09
ID_KKOBOD,1.2000056e-05,4.3375653e-06,0.99998343,2.142602e-07
ID_KLRPRZ,3.998025e-06,2.8981008e-06,0.9999927,3.591188e-07
ID_KLVYAP,0.99910957,9.325535e-06,0.00088027096,8.1661665e-07
ID_KMJAIJ,0.00282601,2.0036343e-05,0.9971534,5.9061176e-07
ID_KNLXQL,4.3740394e-05,2.3082005e-06,0.99995387,9.873246e-08
ID_KNUZPA,9.624525e-06,7.248001e-07,0.9999896,3.5802525e-08
ID_KNZDMP,0.9999424,1.1518132e-05,4.5147503e-05,8.6473193e-07
ID_KONGKK,1.3354368e-07,1.2146826e-06,2.928008e-07,0.99999833
ID_KPMQMU,5.458748e-05,1.5386096e-05,0.99992967,3.1998337e-07
ID_KQZHKZ,1.26286795e-05,8.122218e-06,0.9999789,4.0120847e-07
ID_KRHOBX,7.846596e-07,0.9999962,2.603512e-06,4.4782553e-07
ID_KRNXGB,0.0001519602,6.0311913e-06,0.9998418,1.9639442e-07
ID_KRPYRQ,5.709148e-07,0.99999845,8.56985e-07,7.9833676e-08
ID_KSJZYW,7.2266776e-05,3.1504034e-05,0.9998938,2.4098572e-06
ID_KSRKIN,0.9989403,0.00020992398,0.0008292763,2.0557361e-05
ID_KVGOQK,7.126312e-05,2.0086312e-05,0.9999082,4.177334e-07
ID_KVSAIV,6.248795e-07,0.99999857,5.4545546e-07,2.8018127e-07
ID_KVSMTQ,4.0643463e-06,0.00014795907,2.5029708e-06,0.9998455
ID_KVZAOY,5.327253e-07,3.980518e-05,1.544613e-06,0.99995816
ID_KWBWRZ,0.9999677,2.8639374e-06,2.924829e-05,2.2407353e-07
ID_KWOISI,2.883392e-06,0.9999628,1.1988794e-05,2.2329681e-05
ID_KWQHIP,0.00017901017,3.5093355e-05,0.99978167,4.2170886e-06
ID_KYHLUP,1.6616676e-06,0.999997,1.0606374e-06,3.0298006e-07
ID_KYILXT,0.9999583,3.3099052e-06,3.8114125e-05,2.781204e-07
ID_KYSBXX,5.2668415e-06,2.4616568e-06,0.99999213,1.2159691e-07
ID_KZHWLL,2.2256961e-07,1.5731255e-06,4.985011e-07,0.99999774
ID_KZTCIC,3.9944203e-07,0.99999905,2.7128854e-07,2.3380312e-07
ID_LCBVPJ,2.521017e-06,3.4553946e-06,1.1182652e-05,0.99998283
ID_LCRGSC,9.49549e-07,0.99999845,3.501424e-07,2.3123253e-07
ID_LDNFCA,0.9999707,5.046276e-06,2.3802402e-05,4.8913984e-07
ID_LDNOVV,1.675185e-07,5.0853987e-07,3.542689e-07,0.9999989
ID_LDRIRX,3.2870794e-06,4.0504556e-06,0.9999925,2.1857602e-07
ID_LEYQFD,0.9999279,9.753603e-06,6.117393e-05,1.2152876e-06
ID_LFCWWU,5.1620884e-07,0.9999988,5.569032e-07,6.642221e-08
ID_LFXTMI,1.0647674e-06,0.99999714,1.1487064e-06,6.8014157e-07
ID_LGFAYI,0.99985695,2.2759783e-05,0.00011831454,1.9124313e-06
ID_LGFEKR,8.5630876e-07,0.99999774,9.0626065e-07,4.478262e-07
ID_LGKDBX,0.99971586,9.6995806e-05,0.00018321282,3.943179e-06
ID_LGZRGZ,5.3520093e-06,0.00018547912,8.328109e-06,0.99980086
ID_LHOFOL,3.3023386e-07,0.99999905,1.8057689e-07,4.0298204e-07
ID_LINAMW,6.297478e-05,2.1456884e-05,0.9999151,4.4623704e-07
ID_LINCBY,5.0603394e-06,1.0981964e-06,0.9999938,5.4246918e-08
ID_LIYLWT,3.4431478e-06,0.00011639663,1.2246343e-06,0.9998789
ID_LJQFWN,3.0041872e-06,0.00010825352,2.9977364e-06,0.9998857
ID_LKQWDV,2.7439422e-05,3.1799445e-06,0.99996924,1.0847094e-07
ID_LLPPYO,7.458765e-07,0.0010580485,4.5538675e-07,0.99894077
ID_LLVAJH,2.0376363e-05,3.3069891e-06,0.9999763,6.7281384e-08
ID_LMPJDC,8.076885e-07,5.4695985e-05,1.2922109e-06,0.99994326
ID_LPMFGH,4.4177452e-07,0.99999917,4.1662076e-07,3.3607005e-08
ID_LPZBKI,4.64546e-05,8.903145e-06,0.99994326,1.3737854e-06
ID_LPZTPI,0.9990702,2.9907915e-05,0.00089730934,2.5901772e-06
ID_LQGGAD,4.9032376e-05,1.5891133e-05,0.9999343,7.8496436e-07
ID_LRMWEM,7.727312e-07,0.9999982,6.5939e-07,3.9631732e-07
ID_LRVSVW,1.067317e-06,0.999998,6.890295e-07,2.1470554e-07
ID_LRWCUV,8.736517e-06,8.5894504e-07,0.99999034,4.242877e-08
ID_LTOUMX,1.5584806e-06,4.316708e-06,1.5551341e-06,0.9999926
ID_LUJSLH,8.674503e-07,0.9999988,1.7475189e-07,9.8905396e-08
ID_LUMPGJ,7.6444917e-07,0.9999981,6.6728546e-07,4.474507e-07
ID_LWLEZI,7.8465956e-07,0.99999607,2.7291362e-06,4.4782547e-07
ID_LYDHSX,0.9943509,0.0005714056,0.005028626,4.9046994e-05
ID_LYLGTW,8.942363e-07,0.99996936,2.97075e-06,2.6728516e-05
ID_LYOJXP,1.9009636e-05,8.140293e-06,0.9999722,6.6609897e-07
ID_LZAUTA,2.2137435e-06,3.21152e-05,3.0570263e-06,0.99996257
ID_MBFMSB,2.756578e-06,0.99999607,9.299535e-07,2.1651832e-07
ID_MBGIRZ,3.5994515e-05,1.014546e-05,0.9999536,2.1099427e-07
ID_MCMKMO,1.4427993e-06,0.9999596,1.2995457e-06,3.769554e-05
ID_MCXYEF,0.9998078,1.0880577e-05,0.00018097549,4.0138468e-07
ID_MDSGOA,4.9300896e-05,1.1470057e-05,0.99993885,3.7350085e-07
ID_MDTLYS,5.633441e-07,0.99999857,6.2497423e-07,2.9461364e-07
ID_MFBQPQ,1.4736434e-06,0.9999969,8.1948593e-07,7.832083e-07
ID_MFNEMR,0.9999399,8.678084e-06,5.078033e-05,6.515133e-07
ID_MFXZBJ,0.00012070142,4.1125615e-05,0.9998373,8.55286e-07
ID_MGCBZX,0.9999465,3.0866527e-06,5.033064e-05,1.17651176e-07
ID_MGUVTI,7.405251e-06,0.9999856,5.3965723e-06,1.6018629e-06
ID_MHBSUK,1.4411593e-06,0.99999714,1.1382789e-06,2.9928296e-07
ID_MIZQYO,3.376727e-07,4.7009685e-06,5.4966887e-07,0.9999944
ID_MJDAET,5.7245406e-06,0.99999154,2.3141636e-06,4.1858613e-07
ID_MLTJOR,7.466196e-05,2.5119058e-05,0.99989974,5.2239847e-07
ID_MMGILS,3.9121088e-07,1.6390015e-05,7.7504603e-07,0.9999825
ID_MMPFYM,4.6412472e-07,0.9999974,3.9128983e-07,1.7087219e-06
ID_MNFBKJ,2.8096817e-06,6.0695118e-05,5.234754e-06,0.9999312
ID_MNFODC,7.039818e-07,0.9999982,6.959328e-07,4.1205766e-07
ID_MNKUZR,8.812845e-07,0.99999774,1.2121869e-06,2.1866892e-07
ID_MNOFUX,8.731124e-07,0.999998,7.4504766e-07,4.181994e-07
ID_MORRXV,4.9540745e-07,0.9999989,3.9129043e-07,1.6002177e-07
ID_MOYCIS,3.011086e-06,2.1748872e-06,0.99999464,1.8174643e-07
ID_MPKKUQ,7.88244e-08,1.5766331e-07,6.365024e-08,0.99999964
ID_MPRONQ,1.5684946e-06,4.190294e-06,1.5798916e-05,0.9999784
ID_MRASAT,0.0011030901,1.930226e-05,0.9988764,1.2032384e-06
ID_MREXLF,1.0829374e-06,0.99999785,9.1299245e-07,1.4839745e-07
ID_MSKYZF,8.6584034e-05,2.5761692e-05,0.9998872,4.2913408e-07
ID_MSTDFL,1.4150497e-07,5.1817983e-06,1.6062117e-07,0.9999945
ID_MSTKSW,6.9868656e-07,0.9999982,8.0488235e-07,3.3465372e-07
ID_MSXYUE,2.4458814e-06,8.81149e-05,3.5088333e-06,0.99990594
ID_MSZOIE,3.763517e-07,8.372161e-06,7.365194e-07,0.99999046
ID_MUGCIL,1.1384589e-06,4.4678585e-05,2.0613845e-06,0.9999521
ID_MUIUQL,5.2068433e-05,1.4751906e-05,0.9999329,3.0679388e-07
ID_MUJNJW,6.1763814e-05,0.0059310766,2.750585e-05,0.9939797
ID_MUKHHA,1.5088726e-06,1.819097e-06,0.99999654,1.5201435e-07
ID_MUOGLX,0.9483588,0.02419077,0.026404658,0.001045744
ID_MXIYTV,5.873047e-07,2.1146147e-06,1.1635357e-06,0.9999962
ID_MXMLNF,2.3956142e-07,6.0124644e-06,2.1869553e-07,0.99999356
ID_MXOEXX,8.77921e-07,4.5967077e-05,1.7855679e-06,0.99995136
ID_MZJILQ,0.9999645,9.376025e-06,2.5435662e-05,7.0391104e-07
ID_MZMTYP,6.2892826e-07,0.9999987,4.2714845e-07,1.9579814e-07
ID_NAHDLQ,0.9999347,7.676103e-06,5.7155725e-05,5.206232e-07
ID_NAQYIP,6.768659e-05,0.9998204,8.923594e-05,2.270103e-05
ID_NBPVTP,1.0647668e-06,0.99999654,1.6754136e-06,6.8014117e-07
ID_NCEMDY,1.0960282e-05,0.00075899507,4.6299854e-05,0.9991837
ID_NDSJDA,0.00022570665,3.0977193e-05,0.9997427,6.4423017e-07
ID_NFLKEF,1.3813741e-06,3.3101576e-05,1.9949653e-06,0.9999635
ID_NFNPRL,7.384903e-07,0.99999833,8.324025e-07,8.707316e-08
ID_NGRGOW,3.9944206e-07,0.99999917,2.7128857e-07,1.7910041e-07
ID_NHJSDJ,7.0790463e-07,3.482304e-07,0.9999989,1.8791686e-08
ID_NHYWEN,1.609561e-05,0.0003863118,2.0523401e-05,0.9995771
ID_NJLZUJ,2.2726363e-06,0.9999969,4.49802e-07,3.8620394e-07
ID_NKRJRE,4.2966683e-05,2.1464828e-06,0.9999548,4.974243e-08
ID_NLPICA,7.216766e-07,5.6932083e-07,0.9999987,2.812241e-08
ID_NMGGYU,6.194847e-06,0.9995709,6.960565e-06,0.00041598568
ID_NMOUMD,1.0537465e-06,5.7530742e-05,2.3601328e-06,0.9999391
ID_NMPTSC,1.8129785e-07,1.3348428e-06,3.1483233e-07,0.9999982
ID_NMZZMM,6.644771e-05,0.001086169,3.2420397e-05,0.99881494
ID_NNKBRS,0.999795,2.7032304e-06,0.00020212945,2.1149967e-07
ID_NRSIYE,9.540968e-07,2.5965937e-05,1.3175415e-06,0.99997175
ID_NSTSNW,2.5032382e-06,1.2352319e-06,0.9999962,4.0222968e-08
ID_NTGAWG,6.383976e-06,3.1809483e-05,0.99996006,1.7045633e-06
ID_NTHUOG,0.9973695,0.0003899058,0.0022031139,3.745811e-05
ID_NTRKRJ,0.985112,0.00011318516,0.014772009,2.7423757e-06
ID_NXBDAW,0.9971264,7.111171e-05,0.0027992448,3.262356e-06
ID_NXWSMB,2.2305376e-06,2.9539056e-06,1.6310085e-05,0.99997854
ID_NZBHZD,4.0483852e-07,1.7544085e-05,5.9233423e-07,0.9999814
ID_NZMCVC,6.5654845e-06,0.9999896,1.9670717e-06,1.8739613e-06
ID_OCJFSP,0.9932474,0.00029020198,0.0064396746,2.270531e-05
ID_ODOOCR,3.660205e-07,0.99999917,3.766986e-07,1.0136936e-07
ID_OGBSZV,0.00016215585,0.9994041,0.0003118056,0.000121950514
ID_OGGKXA,8.530024e-07,8.417812e-06,1.2239337e-06,0.9999895
ID_OGWZDU,0.00014741838,0.9982041,4.309244e-05,0.0016053657
ID_OHNZBJ,6.2304576e-07,0.9999989,3.8236146e-07,7.779673e-08
ID_OIJPYH,8.563089e-07,0.99999785,8.0755234e-07,4.4782627e-07
ID_OJKWLR,0.00024545274,9.006155e-05,0.9996629,1.6023832e-06
ID_OJQATT,3.5633238e-07,6.1956375e-06,3.1570926e-07,0.9999931
ID_OLFWUX,9.519227e-06,4.9482974e-06,0.9999846,9.632599e-07
ID_OLWSVJ,7.4567413e-07,1.6568363e-05,6.3301803e-07,0.999982
ID_OMCGWZ,0.99927825,0.0001575973,0.0005530941,1.1092897e-05
ID_OMVAKT,1.6144386e-05,1.6258157e-06,0.9999821,8.0309476e-08
ID_ONFDRI,8.559077e-06,2.4146926e-05,5.5172354e-06,0.99996173
ID_OPIJCZ,1.1625125e-07,5.7598487e-07,1.5478682e-07,0.99999917
ID_OPISVA,0.99987555,5.2930875e-05,6.778774e-05,3.7462999e-06
ID_ORCSSL,7.7487704e-05,2.4596191e-05,0.9998969,1.0447475e-06
ID_ORFPYF,7.593609e-07,2.7568285e-06,0.9999963,1.3617746e-07
ID_ORIXUZ,1.8194069e-06,0.99999523,1.9255401e-06,1.0808153e-06
ID_ORSALM,4.8668613e-07,4.143394e-06,0.99999523,1.2500122e-07
ID_OSGSTN,2.9291998e-05,8.869382e-05,0.99987984,2.112581e-06
ID_OSWRUL,0.9999279,9.774116e-06,6.156136e-05,7.33798e-07
ID_OTAMKM,1.7742492e-07,9.4969766e-07,2.7588348e-07,0.99999857
ID_OTIEVR,7.673491e-06,2.08047e-06,0.9999901,1.9244497e-07
ID_OTMIGF,0.00027020404,3.9440085e-05,0.99968743,2.8888726e-06
ID_OTMNRG,5.6334414e-07,0.9999987,3.8260575e-07,3.2973904e-07
ID_OTVREC,0.9976488,0.00017911958,0.0021537913,1.8307885e-05
ID_OUKSSJ,1.0620353e-06,0.99999714,1.3217999e-06,5.086888e-07
ID_OVOOFO,0.00017515858,2.252458e-05,0.9998012,1.0876206e-06
ID_OVVPGU,4.574172e-07,2.555454e-06,2.5012173e-07,0.9999968
ID_OWPRUX,0.00014018746,1.3119057e-05,0.99984634,2.7283565e-07
ID_OWQVGA,6.4305636e-06,0.9999908,1.8797432e-06,8.865182e-07
ID_OZGWSO,3.4720524e-06,1.1672015e-05,0.9999846,2.7801397e-07
ID_PAIYWE,2.6351321e-05,8.619381e-06,0.9999646,4.257662e-07
ID_PANQZY,0.999711,6.2110055e-05,0.00022460248,2.2660554e-06
ID_PAOKRA,0.9999763,5.471076e-06,1.7753218e-05,5.407307e-07
ID_PBEPTC,6.7244395e-07,4.812925e-06,0.9999943,2.6427074e-07
ID_PBRNDT,8.396629e-07,0.9999976,1.23168e-06,2.9440383e-07
ID_PBXKUS,1.5963552e-06,3.4553893e-06,1.3656675e-05,0.9999813
ID_PBXXTP,6.711088e-06,2.7535381e-05,0.9999651,6.558599e-07
ID_PCHQSU,5.162086e-07,0.99999833,8.1225573e-07,3.2973892e-07
ID_PDCTGC,3.6069657e-06,0.028476037,1.5484553e-05,0.9715048
ID_PDCVQE,0.0045514563,0.00046461038,0.99495184,3.216137e-05
ID_PDGUOD,1.9544817e-05,6.776914e-05,1.7772201e-05,0.99989486
ID_PFCUWV,0.99775404,3.9605748e-05,0.0022034082,2.9734267e-06
ID_PGFAHM,4.932046e-07,0.99999905,4.6512247e-07,5.1514448e-08
ID_PGOFPW,0.99347115,0.0001546934,0.0063654375,8.696091e-06
ID_PGWIWQ,4.465558e-06,0.9999945,5.218325e-07,4.5796833e-07
ID_PHXPOD,7.840006e-05,1.0999111e-05,0.99991024,3.8477353e-07
ID_PIAMAG,0.99976677,5.1594757e-06,0.00022794711,1.3021872e-07
ID_PICJTF,1.4810963e-06,0.99999774,3.5604228e-07,3.8620425e-07
ID_PIJZTT,2.0616528e-05,0.0012610374,9.9507415e-06,0.99870837
ID_PKQRMJ,5.0192234e-06,2.1619831e-05,5.008446e-06,0.9999684
ID_PKYMQI,0.99997854,4.8721413e-06,1.6193286e-05,4.0560562e-07
ID_PLDVLB,6.2304565e-07,0.9999987,5.875706e-07,8.70717e-08
ID_PLZYXW,0.9896548,0.00035991595,0.009976535,8.720443e-06
ID_PNFCKW,0.004494544,6.4953616e-05,0.9954385,2.0184837e-06
ID_PPEGDJ,0.99999416,6.832933e-07,5.1704133e-06,4.6343615e-08
ID_PPKBLF,8.5630876e-07,0.99999774,8.465181e-07,5.0868914e-07
ID_PPXPKV,6.391232e-08,9.208572e-06,6.810988e-08,0.9999907
ID_PRKEKM,0.99994564,1.6144491e-05,3.6224264e-05,2.0109135e-06
ID_PRLKYI,0.00076578074,2.3444165e-05,0.99921036,3.9052912e-07
ID_PRMQOT,0.98779523,0.00046795656,0.011674578,6.220192e-05
ID_PROOUK,4.966833e-07,0.9999989,4.959714e-07,1.3755643e-07
ID_PSQGYI,5.1749504e-07,0.081422076,9.932944e-07,0.9185764
ID_PSWPIE,7.8466104e-07,0.999998,8.4651833e-07,4.4782632e-07
ID_PTBYNC,0.9998629,1.1608565e-05,0.000124502,9.754303e-07
ID_PTTKUH,0.0014230238,0.00023213692,0.99834,4.827732e-06
ID_PUHXOV,5.633442e-07,0.9999988,5.3126854e-07,6.642221e-08
ID_PUMIOI,0.9989938,5.929039e-05,0.00093947205,7.364273e-06
ID_PVDPOY,6.9557996e-07,0.99999845,6.55975e-07,2.0922697e-07
ID_PVFOBG,1.3960407e-06,2.6019103e-07,0.99999833,1.2852506e-08
ID_PVGLHK,5.1620884e-07,0.9999988,5.3126854e-07,1.4296403e-07
ID_PVTQFI,6.289284e-07,0.9999988,4.271485e-07,9.096954e-08
ID_PVVNGT,5.6334414e-07,0.9999987,5.5690316e-07,1.4296401e-07
ID_PWBLRE,1.9533647e-05,6.727075e-06,0.99997354,2.600618e-07
ID_PWDCFX,0.012141205,0.00021589828,0.9876385,4.4900185e-06
ID_PWNDLE,1.8644967e-06,0.9999969,8.9898356e-07,3.2611325e-07
ID_PWPECK,0.00023566956,2.4282735e-05,0.9997377,2.3508344e-06
ID_PXNHNU,3.9944203e-07,0.99999905,3.7669855e-07,1.5767164e-07
ID_PXYGZV,0.03603926,0.00014962537,0.9638041,7.0197084e-06
ID_PZGLVE,7.362096e-05,2.1574311e-05,0.99990356,1.2550164e-06
ID_QAGXOK,1.1887221e-06,0.99999785,8.1180076e-07,1.4650975e-07
ID_QAYMJX,0.000100869656,1.3529807e-05,0.9998853,2.8137828e-07
ID_QBKVPR,3.3203678e-06,8.6877066e-07,0.9999958,2.8043376e-08
ID_QCDDTP,0.93018466,0.00041987104,0.06937122,2.4304547e-05
ID_QEBWST,7.846609e-07,0.99999785,8.465182e-07,5.012184e-07
ID_QETYTO,4.0727724e-07,2.9429582e-06,3.7180325e-07,0.9999963
ID_QHHFWC,1.0086983e-05,0.008869828,1.4247872e-05,0.99110585
ID_QJPPKT,2.0548675e-06,0.99999666,8.9898333e-07,3.4919702e-07
ID_QKFDBL,1.3391754e-06,0.9999981,2.7884482e-07,3.2611365e-07
ID_QKHPMH,1.0673174e-06,0.99999833,4.3726823e-07,1.223734e-07
ID_QKNHCR,7.222628e-05,1.3336242e-05,0.99991405,4.1126924e-07
ID_QLLZQZ,6.02077e-08,1.5134509e-07,7.957685e-08,0.99999976
ID_QLOFSU,2.0770138e-07,8.9204275e-07,2.0725538e-07,0.9999987
ID_QNGYRG,0.9999254,6.5790744e-05,7.1196378e-06,1.6739735e-06
ID_QOCKYY,0.9692686,0.00030690545,0.03041417,1.0249653e-05
ID_QPQFUP,9.560184e-07,0.99999833,5.875704e-07,8.707167e-08
ID_QQBJRO,4.8778867e-07,1.3455215e-05,5.7449245e-07,0.99998546
ID_QRGJTL,0.999931,2.6707565e-05,4.1026124e-05,1.2677517e-06
ID_QRHEXN,1.4128867e-06,0.99999785,3.2393606e-07,3.862043e-07
ID_QRZZWA,0.9997279,2.461578e-05,0.0002456678,1.7422363e-06
ID_QSESQA,0.999913,1.8532193e-05,6.6508524e-05,1.9449885e-06
ID_QSGSHH,0.9998016,1.3763438e-05,0.00018334754,1.3341019e-06
ID_QSVRON,0.9998362,4.7084373e-05,0.00011381327,2.8856236e-06
ID_QTBPXG,0.00011729339,5.679394e-06,0.9998766,4.3443774e-07
ID_QTNNPA,2.7121353e-06,6.494423e-07,0.99999666,3.2080123e-08
ID_QTPUJG,6.72077e-07,0.99999297,1.1063551e-06,5.229389e-06
ID_QTTMED,9.994493e-07,2.3322925e-06,8.32352e-07,0.9999958
